comment,n_star,date_time,label,positive_count,neutral_count,negative_count
ss tầm trung a51 trở xuống sao k máy nào đc đánh_giá khoảng 4sao hết mình định mua con a51 do_dự chất_lượng sản ngày_càng đi xuống haiiizzz,3,18/03/2020,Negative,0,0,1
tại_sao tôi lưu về 1 số ảnh tải ứng dụnng ảnh nó hiển_thị luôn ấy ứng_dụng instagram fbvv thấy ứng_dụng ảnh kh thấy ngộ he,3,21/05/2020,Negative,0,0,2
dùng 18 ngàygặp một_vài lỗi camera thụt thò chậm sóng yếu ở trong phòng 12 vạch sóng lỗ phát loa thoại nhỏ căn đúng lỗ tai mới nghe rõ loa ngoài mở lớn rè,2,7/2/2020,Negative,0,0,2
máy đẹpsử_dụng tốt hợp_lý trong tầm giá thái_độ nv thegioididong nghi tàm hn luôn tốt mọi lần dù mình mua thẻ cào hay đt mới,5,3/8/2019,Positive,3,1,0
pin hơi yếu sim nhận reset máy loa mở tô dè trong tầm giá quá ổn đòi_hỏi thêm,5,24/11/2019,Negative,1,1,2
điện_thoại mới mua hơn một tuần sài ổn pin trâu mạnh dạng đánh_giá 5 sao,5,15/08/2020,Positive,2,0,0
mua con thôi tôi lấy a10 samsung ngon hơn chip exynos 7884 chạy liên_quân max cấu hìnhbao đâm,1,26/04/2019,Neutral,1,0,1
sài đc 1 tuần cảm_thấy ok tốt trong tầm giáchơi game auto mượt pin cực trâu nói_chung sản_phẩm quá tốt trong tầm phân khúc giá bạn mua sản_phẩm,5,5/5/2020,Positive,3,1,0
em hỏi tại_sao_chụp ảnh nó mờ rõ nét ạ khá ok pin sài hơi nhanh hết ạ,3,19/07/2019,Negative,1,0,2
chụp hình xấu quá tầm giá mua oppo hoặc samsung hơn nova 3i thua,1,26/04/2019,Negative,0,0,2
máy treo về màn_hình samsung thường_xuyên giữ nút nguồn âm_lượng trong thời_gian dài mới khởi_động máy hay giật đơ tự thoát ứng_dụng,2,18/05/2020,Negative,0,0,1
mình mới mua con máy tạm ổn trog tầm giá ok hy_vọng vmasrt làm mình thất_vọng cảm_ơn nhân_viên tgdd vũng_tàu,4,11/4/2020,Neutral,1,2,0
mới mua 10 ngày màn đẹp pin trâu cảm_ứng nhạy wifi oke cảm_biến vân tay kém,4,23/07/2020,Positive,2,1,0
gía 1390000 vân tay nhận_diện khuôn_mặt nhắn_tin bấmnói micro điện_thoại chữ tự nổi bấm gửi xongcamera kép 13mp chụp ảnh đẹppin trâusạc nhanhmua em_gái mình sài thíchso giá quá tuyêt vời,5,19/12/2019,Positive,5,0,0
thêm 300k lấy con realms 5i gam 4gb ngon hơn nhiềuđiện thoại cũ sạc nhanh đc đâuai mua cân_nhắc_nha,1,13/03/2020,Positive,1,1,0
máy mới mua 4g ram chơi free fire nổi_loạn cảm_ứng chs game trải nghiệm thật thất_vọng,1,14/07/2020,Negative,0,0,2
m sài 2 tuần rui mọi thứ okchụp hình đẹp pin trâusài còn 18 11h sài đến 12h còn 9 lậnđt saig đáng đồng_tiền m bỏ,5,1/2/2020,Positive,4,0,0
cập_nhật phiên_bản android 10 máy ko dc mượt phiên_bản cũ bắt wifi quá kém kết_nối ko dcđính kèm ảnh chụp màn_hình ko dc,4,13/08/2020,Negative,0,0,3
mình mua 10 ngày dùng mọi thứ ok sao sạc đến 98 pin dùng ạ momg mọi người góp_ý,2,21/05/2020,Neutral,1,0,1
mình xài hơn 1 tuần thấy thoải_mái mình hỏi củ sạc zin máy 5v 2a máy ko hỗ_trợ sạc nhanh mình đổi củ sạc nào cải_thiện hơn mình,4,13/01/2020,Negative,0,0,0
mới mua máy a51 dc 20 ngày chán wa màn_hình hay dơ đơbultut thi luc nghe dc hknản vãi,1,21/01/2020,Negative,0,0,3
top 12 về tầm tiền chức_năng sử_dụng nha nhược_điểm tầm tiền quá tốt màn_hình hd cam bình_thường tầm tiền to dàyuu themàn hình rộng dễ nhìn nhạy sáng tốt cam góc rộng sạc nhanh vs redminote 7 same,5,19/02/2020,Positive,4,1,1
mình sài mấy tháng thấy mọi thứ ok tiếc chút síu phần sạc siêu nhanh lâu lỗi thế mình sạc 10h tối tới 8h sáng lỗi 95 pin mình thử thêm 1 chút 95 biết mọi người mất lỗi giống mình,3,24/04/2020,Neutral,1,0,1
máy ok ko nóng mạng nói pin dùng trâu chụp ảnh đẹp tác vụ mượt_mà,5,12/3/2020,Positive,4,0,0
mình nhận máy hôm 510 pin ổn camera tạm sóng 4g viettel trung_tâm thành_phố 23 vạch màn_hình người viên gan b vàng vàngnản,3,7/10/2019,Neutral,1,2,1
chơi game quá đãmượt giật lagmình mua sản phẩn sd hơn tháng cảm_thấy máy tốt chơi game tuyệt_vời,5,26/11/2019,Positive,2,0,0
máy khá ổn sạc siêu nhanh chụp hình tạm vân tay khuôn_mặt nhạy,4,8/5/2020,Positive,3,1,0
xài 1 tháng 9 ngày máy lỗi tắt màn_hình máy nóng kinh nv bảo_hành bảo lỗi xung_đột cài bảo_mật vân tay khóa màn_hình khuôn mặtvv mới mua về cài_đặt 1 tháng mới lỗi cài bảo_hành thất_vọng quá,1,22/08/2019,Negative,0,0,4
mới mua con tối xài còn 30 pin mình sạc đầy 100 pin lướt fb dc 30phut tụt còn 97 pin k mn,3,1/5/2020,Negative,0,0,1
thực_sự thấy vọng em vừa_mới mua về dính luôn 3 lỗi 1 chạm 2 lần màn_hình nháy ko hình lỗi 2 gọi điện màn tối um mấy phút mới sáng lỗi 3 tải app cực chậm tgdđ chăm_sóc cực tốt đổi mình sang note 8pro 5 sao dịch_vụ tgdd còn 9s 1sao,1,8/5/2020,Negative,1,0,3
máy ngonchơi game mượtcamera đẹpmặt lưng đẹpđáng đồng_tiền bát gạo lưu_ý mua máy ngon nhân_phẩm,5,7/7/2020,Positive,4,0,0
máy đẹp số vời giá tiền máy vượt_trội hơn mong đợichụp hình sống ảo khá tốt,5,28/09/2019,Positive,3,1,0
e mua tầm hơn tháng thấy sài khá ok pin e sài tận 2 ngày e k chơi game fb zl yt dêm hao khoảng 23 pin thôi sạc hơn 2 tiếng mn tắt ứng_dụng k cần_thiết đi ví_dụ always on display đỡ hao pin hơn,4,20/06/2020,Positive,2,0,0
xài 1 tuần ngon giá 5tr pin trâu cấu_hình mạnh ngoại_hình đẹp cam 48m ảo thôi chụp tương_đối sạc pin tầm 1g50 đầy sạc củ sạc nóng nói_chung xứng_đáng tiền bỏ,5,19/05/2019,Positive,4,2,0
mình trải nghiệm 1 tháng đt thực_sự đáng mua trong tầm giá cam đẹp ko nóng máy tác vụ mượt_mà đt hiển_thị đẹp sắc nét ko chê hết luôn á,5,15/12/2019,Positive,4,1,0
mới mua về sao đến lắp sim hiện vos hiển_thị màn_hình sọc kẻ màn_hình tự tắt máy đến giờ khởi_động thành_công nhấp_nháy sọc màn_hình qúa tệ trải nghiệm đầu_tiên,1,16/08/2020,Negative,0,0,2
sp tốt chụp seophơ hinh anh hơi vị vàng mới dùng đc 5 ngày thấy máy ổn lướt web nhanh mượt 4g sóng ko ổn_định ko biết mạng hay may,5,2/1/2020,Negative,1,0,2
mua sài vài ngày lổi đứng màng hình vài phút mất khỏi động gây khó_chịu,1,7/8/2020,Negative,0,0,2
sản_phẩm nhỏ gọn tay thiết_kế màu_sắc_đẹp_mắt sang_trọng máy dùng mượt chế_độ bảo_hành tốt pin khoẻ cảm_ứng mượt_mà phù_hợp công_việc mình camera sắc nét,5,12/8/2018,Positive,6,0,0
sao dt redmi note 8 pro e hiện lỗi nhiệm_vụ thực_hiện thất_bại hãy thử 2019 ạ,4,31/01/2020,Negative,0,0,0
máy chơi game ổn pin trâu tiếc sạc nhanh tầm giá ok,5,19/02/2020,Positive,2,1,1
mua hôm 95 chơi game coi phim liên_tục máy ốp lưng cảm_giác hơi ấm chụp hình tạm ổn ko mê chụp hình lắm sạc pin zalo tn đến ko thấy đèn báo nhấp_nháy ko sử_dụng máy test thêm,4,10/5/2020,Positive,1,1,0
tuyệt_vời máy chay mượt đặc_biệt camera chụp nét cả chụp ban_đêm,5,25/03/2020,Positive,3,0,0
sản phâm tốt trong tầm giá 4 triệu màn_hình đẹp xem phim tuyệt_vời sạc nhanh,5,28/04/2020,Positive,3,1,0
dt mới mua 4 ngày_ngày đầu đêm k sd tuột 5 pin su sạt ngày 4pin còn chơi game lq 1 trận 5 tuột pin nhanh hơn dt khác mới mua mở khóa bằng khuôn_mặt ăn k đa_số k tự mở dc còn chạm dt mở khóa nó yêu_cầu mk k sd dc vân tay hay khuôn_mặt mở bằng mk thấy bất_tiện cảm_thấy pin mở khóa màn_hình ok,3,3/4/2020,Negative,0,0,2
máy ok có_điều vân tay ko nhạy lắm nói_chung tốt nhân_viên nhiệt_tình,5,17/08/2020,Positive,2,0,1
sản_phẩm ip 7plus thiết_kế đẹp sang_trọng đẳng_cấp chụp ảnh tuyệt cấu_hình cao mướt_máy,5,1/8/2018,Positive,3,0,0
sản_phẩm ok sạc nhanh thật chải nghiệm cực phê lướt bao mượt bạn mua,5,8/12/2019,Positive,3,0,0
tưởng máy thế_nào sạc tầm 1tiếng máy nóng_bỏng ai dùng máy điện_thoại khác nóng máy lây nóng,1,14/10/2019,Negative,0,0,1
mua ngày 31 đầu_tiên cửa_hàng lấy khui tem niêm_phong thùng hàng luôn đánh_giá máy mượt cam mức 8 pin sao thấy nhanh tụt quáwifi cỡ 810 4g khỏi nói ko biết lỗi hay máy nhanh hết pin định đổi máy khác nói_chung hài_lòng thấy hơi chán pin sử_dụng ko biết ai cảm_nhận giống mình ko,4,6/2/2020,Positive,3,0,1
sao máy m sóng mạng yếu quá bình_thường full đưa máy 2 3 vạch sao,2,21/01/2020,Negative,0,0,1
pin tụt quá nhanh luôn sử_dụng tụt pin nói_chung hơi thất_vọng xíu,1,9/8/2020,Negative,0,0,2
bluetooth kết nói nghe nhạc ko ổn_định nghe tự ngắt kết_nối chập_chờn nge nhạc dấp,4,19/01/2020,Negative,0,0,1
mới mua hồi sáng test lướt wed xem phim 2 tiếng mất 16 pin chơi game biết nóng tác vụ bình_thường mát màu xanh lá đẹp đáng mua nhân_viên cửa_hàng_phục_vụ nhiệt_tình luôn,5,30/12/2019,Positive,3,0,0
mình mua tặng bạn gái con màu bạc nhìn giống note10 aura glow giá rẻ hơn trả_góp mình thích cây_bút crop hình chỉnh_sửa note screenshot tới 3 camara chỉnh khá chế_độ đặc_biệt góc rộng pin quá trâu luôn mình xài gần 1 ngày rưỡi mới sạc nói_chung khá hài_lòng,5,17/04/2020,Positive,5,1,0
máy tầm 4trieu cua samsung giờ cấu hinh cao pin lớn cập nhat phan mềm muot quá_xá xài đúng êm camera tới 48mp chụp đep còn chụp siêu gần nua xứng_đáng đồng_tiền bát gạo,5,29/06/2020,Positive,5,0,0
mới mua tròn 1 tháng máy lag quá dùng tự_nhiên đứng máy r màn_hình giật nản,1,5/10/2019,Negative,0,0,2
máy 600k giá tiền mua con tuyệt_vời mại mốt mua máy cao_cấp hơn tôi tgdd mua rẻ xem thông_số dể dàng chọn_lựa,4,3/7/2020,Positive,2,1,0
máy sài mượt mình chơi liên_quân xuất ngày máy chạy tốt nhân_viên nhiệt_tình đẫn chi tiếc nhỏ nhất ps hài_lòng,5,27/02/2018,Positive,3,0,0
1 tuần sử_dụng cảm_thấy máy ổn 1 vài điểm gây khó_chịu cảm_ứng đôi_khi k nhạy chụp chế_độ ban_đêm ở chỗ tối xuất_hiện 7 giây đếm ngược r mới lưu hình,4,30/07/2020,Neutral,1,0,1
máy mượt chơi pubg loạn cảm_ứng pin trâu giao hàng nhanh tận_tình,5,16/07/2020,Positive,3,0,1
oppo reno3 proqa 3 ngày sử_dụng sạc pin cực_kỳ nóngxài nhanh hết pin lướt web khoảng 15p nóng muốn nổthua r,3,12/7/2020,Negative,0,0,2
máy đâu rẻ chơi game giật lag đủ đường lắp sim nhận pin thôi mới 1 sao thôi mua phí tiền,1,7/2/2020,Negative,1,0,3
điện_thoại thường_xuyên đơ chơi game k còn nhảy lung_tung mong hãng hãy khắc_phục hoặc thu_hồi danh_tiếng hãng đi xuống đáng thất_vọng thật,1,24/10/2019,Negative,0,0,2
mua hôm 152020 ổn trong phân khúc giá máy hay lỗi camera lỗi đen màn_hình chơi game còn ok 810 điểm,4,21/05/2020,Negative,1,1,2
máy lỗi sạc pin đến 76 ko sạc đc âm_lượng cuộc_gọi nhỏ ko nghe thấy luôn,3,7/5/2020,Negative,0,0,2
còn tuyệt_vời hơn pin iphone 7 tuột nhanh bá đạo trong tầm giámàn hình rổloa bật max máy rung tê_tê,1,24/11/2017,Negative,0,1,3
mới mua đc 1 tuần pin 4000 quá tệ cảm_ứng hơi đơ nhận sim lỗi nhận thử nghe nhạc chơi game nghe bình_luận khác vẻ ko ổn lắm pin chơi kiểu j đc chính_sách 1 đổi 1 ko biết họ hành xử sao cảm_thấy lo_lắng ôi trời giá mua đừng dựa thông_số,1,7/11/2019,Negative,0,1,2
mình mua hai tháng rồisài thấy mọi thứ ok trừ vân tay lâu_lâu ổncamera bao đẹp luôn ấy giá_cả phải_chăng ma sao thấy ai chê nhỉhay mua điện_thoại hên xui ta,4,29/03/2020,Positive,2,1,1
miui 11 mượt hơn hẳn bác ạ game max setting nóng máy cam tệ quá pin quản_lý kém muốn dùng ổn_định camera đẹp mua realme 5 pro quan_trọng thiết_kế,4,24/11/2019,Negative,0,1,2
mới mua ngày 3112 đẹp nhanh hết pin quá bằng con f9 hic 5050 thích,3,2/1/2020,Negative,1,1,1
mua máy 3 tháng con_gái dùng chơi game hay ứng_dụng nặng oke tiếc camera bắt nét chậm 48mp 32mp ánh_sáng máy_ảnh chụp hôm trời nắng hay sáng đẹp tươi quay video độ cận hình_ảnh video hơi gần,3,22/03/2020,Positive,1,1,0
nói_chung tôi khuyên thật ae chân_tình đừng mua a50s mua a 71 mới ấy mẹ_kiếp mua dùng đúng 20 ngày quảng_cáo quá tôi đổi 7plus bạn tôi gặp trc hợp tôi nản ko chịu đc mất mẹ nó 1 triệu250 nghìn chán_nản vô_cùng,1,14/02/2020,Negative,0,0,3
nóng lắmchơi game tới 40 độ ccó hơn đem đi chiên trứng còn chơi con mùa đông ko sợ lạnh_lẽo,2,11/10/2019,Negative,0,0,1
ngôn bổ rẻ sạc nhanh 30 phút xong chơi game mượt pin trâu máy đẹp màn_hình full,5,20/06/2020,Positive,6,0,0
mấy sai tốt ko tui ko hài cả cấu_hình mạnh ko nóng mấy cầm dể chịu bỏ_túi khó_chịu,5,8/4/2020,Positive,2,1,0
vừa_mới mua chiều xong trải nghiệmhài lòng cách làm_việc ttdd 38 xuân thụ phường đông ngànts sơn bắc_ninh,5,1/11/2019,Positive,1,0,0
máy dùng tốt cam zoom khá rõ bể ảnh nhân_viên phục_vụ tốt pin tụt hơi nhanh,5,28/07/2020,Positive,3,0,1
dễ nghe gởi nhắn tinthua cùi bắp cảm_ứng đơ k chơi game dc phí tiền,1,12/5/2019,Negative,0,0,4
mọi thứ tốt chụp ảnh đẹp máy mạnh nóng máy hao pin máy chức_năng nóng máy_vậy làm đâu,4,5/6/2020,Positive,2,1,1
máy em sài 2tháng thấy nó chậm đôi còn đứng máy e tắt màng hình mở mới bình_thường chơi game ok mới mua vấn_đề về sạc thôi mới mua về sạc 10 1819 bây_giờ sạc 15 mới 10 hỏi máy e lỗi hay_là sạc ạ mong phản_hồi,4,6/4/2020,Negative,0,1,1
ns chung máy đẹp dc cấu_hình ổn mik cảm_thấy tốc_độ sạc pin hk mik tưởng ns 55p đầy mik sạc ts 1tiếng rưỡi ms đầy hk bt máy lỗi hay hk,2,17/06/2020,Positive,2,0,1
thấy mn phàn_nàn về cảm_ứng thế kiamà mình xài cảm_nhận okmn thao_tác chậm thôivì nó 4 nhânnên ko thể nhanh bằng 8 nhân đượcđc sóng khoẻnghe gọi to rõ pin trâumình thich nokia ở điểm như_vậy,5,27/07/2020,Positive,4,0,1
gần 2 tuần sử_dụng mình đánh_giá_như máy hay lag đa_nhiệm kém cảm_ứng k nhạy lâu_lâu loạn cảm_ứng liên_quân full setting 27 30fps chơi vài trận xuống 20fps pin trâu k che sạc khoảng 3h màn_hình sáng k xấu loa to bình_thường 25tr v cx ổn r ok v thôi,4,14/05/2020,Positive,3,1,2
mình mua mục_đích chụp hình xem camera gọi message zalo hình_ảnh xấu tàn_bạo,1,14/08/2020,Negative,0,0,1
kiểu_dáng đẹp pin tốt chụp khá đẹp giá phù_hợp tầm tiền 7tr như_vậy chấp_nhận,4,8/7/2020,Positive,4,1,0
sao máy sạt khá nóng_mặt dù kh bật mạng bật wifi mới 48 thấy nóng đầy lun biết nóng rang kh,4,18/04/2019,Negative,0,0,1
mình chơi game máy nóng máy mượt lắm mình hay nghi_ngại về fcae id an_toàn lắm,5,21/06/2020,Neutral,1,0,1
hôm_nay mình đến lấy s20 nhìn_chung màn_hình tràn viền cực lướt màn_hình nhanh cụm camera chụp nét cầm tay thích,5,6/3/2020,Positive,3,0,0
cải_tiến vượt_trội đẹp mạnh_mẽ camera chất chụp ảnh xóa_phông đẹp,5,3/6/2017,Positive,3,0,0
mới mua hôm_qua chất_lượng sản_phẩm tốt,5,15/01/2020,Positive,1,0,0
máy sd cực màn_hình amoled độ hiển_thị đẹp chạy snap720g chơi games cực mượt cực phê chụp hình khỏi chê luôn sạc đc 1 tiếng 50 mấy phút đầy pin máy cầm pin mặt lưng tưởng giá máy 9tr ko ngờ 8490tr nói chug máy chạy cực_kỳ ko phí tiền lựa_chọn reno 4,5,9/8/2020,Positive,6,0,0
máy nhìn_chung okpin tốt tuy_nhiên bắt wifi hơi kém bắt đc băng tần 24ghz k bắt 5ghzmới dùng thấy xảy lỗi,5,20/02/2020,Positive,2,0,1
máy đẹp dùng tốt lác giật người bình_luận chắc mình chờ đến cuối đợt mới mua mấy bác mua đầu chắc dính sản_phẩm còn lỗi hên xui thôi ủng_hộ hàng việt_nam,5,16/02/2020,Positive,4,0,0
máy nghe nhạc chất_lượng kém loa hơi re đặt đt màu đỏ giao hàng màu xanh dươngdan đt tróc keo 2 bên,2,5/2/2020,Negative,0,0,3
màn_hình 90hz 1 điện_thoại hoàn_hảo về mọi mặt trong tầm giá thế quá ngon,5,21/07/2020,Positive,1,1,0
máy xài mượt chụp ảnh đẹp chụp ban_đêm rỏ lắm điểm yếu máy pin nhanh hết quá,3,6/7/2017,Positive,2,0,1
sản_phẩm đẹp giá quá tốt pin trâu cực_kì oke mọi người mua chương trinh mua kèm a11 2tr5 quá tốt,5,10/6/2020,Positive,5,0,0
hơn 1 tháng sử_dụng tôi biết nói hơn ngoài 1 câu hài_lòng sp,5,2/5/2020,Positive,1,0,0
mua điện_thoại mới mua 1 ngày mất sóng ăn sim cả chục lần bàn_phím nhảy loạn_xạ màn_hình bấm ăn mình chủ_yếu mua nghe gọi lướt face zalo đáp_ứng thua,1,24/07/2020,Negative,0,0,3
máy tốt pin trâu màn_hình to trải nghiệm game mượt_mà 4ram 64gb lướt facebook ok màn_hình to xem phim,5,8/5/2020,Positive,4,0,0
