comment,n_star,date_time,label,positive_count,neutral_count,negative_count
mua sản_phẩm đẹp ưng_ý thích k hối_tiếc mua sp tuyệt_vời giá_như màu xanh tôi mua thêm,5,17/12/2019,Positive,2,0,0
pin 4500 tụt quá nhanh lướt mất 1 đêm còn hơn hỏi nhân_viên kêu cắm sạc đêm hết vân tay nhận_diện khá chậm còn ổnko biết 10 lite ko,2,29/03/2020,Negative,1,0,2
máy mượt bắt sóng kémsạc pin nóngpin hao nhanh mới mua mấy ngày giá giảm rồimất 500k,4,29/02/2020,Negative,1,0,3
mua gần tháng cảm_thấy hài_lòng pin trâu chơi liên_quân bằng 3g liên_tục đk 67 tiếng còn gần 40 pin máy đẹp sạc 30 100 gần 2 tiếng đầy nhân_viên chu_đáo nhiệt_tình,5,13/02/2020,Positive,4,0,0
sp ổn tội vân tay nhận nhân_viên nhiệt_tình pin trâu cả đêm tụt 1,4,8/7/2020,Positive,3,0,1
máy kém quá kém quay video gọi video máy nóng than nhanh hết pin chon ko bao_giờ chọn hàng samsung,1,21/05/2020,Negative,0,0,4
mới mua về pin xài khá ok đc 1 tháng pin hết quá nhanh sạc nhanh 30w cắm sạc 20 đến 100 mất 55p một tháng thấy pin hơi tệ biết về còn lỗi,3,4/7/2020,Negative,0,0,1
phần nhật_kí cuộc_gọi dùng 2 sim ko hiện sim nào trong cuộc_gọi ai gọi tới biết sim nào mọi thứ khác ok hết,3,14/04/2020,Neutral,1,0,1
mới lấy máy hôm 23 5 pin tụt hơi nhanh k làm 30 phút tụt 3 k biết máy sao k,4,25/05/2020,Negative,0,0,1
sản_phẩm 1 tuần sử_dụng ok về game bao mượtcamera âm_thanh đcns chung máy ok,5,12/2/2020,Positive,2,2,0
máy nhẹ kiểu_dáng đẹp thích_hợp con_gái dt nhanh hết pincòn tất_cả ok,4,13/05/2020,Positive,2,0,1
mua máy 1 tháng đánh_giá sơ máy quá ổn trong tầm giá xài hằng ngày mượt_mà gần k xảy hiện_tượng giật lag cam ổn cam khá tệ k xài app chơi game ổn ở mức đồ_họa trung hình pin xài 1 ngày mới sạc 1 lần sạc khoảng 2 tiếng đầy màn_hình đẹp xài ngoài_trời ổn,5,5/5/2020,Positive,4,2,0
iphone xài tốt mới mua 1 ngày xài thấy thíchsẽ ủng_hộ tgdđ nữachắc mai_mốt mua thêm iphone 7 loại 128gb xài luôn mốt chắc xài cả hai iphone luôn,5,1/7/2020,Positive,2,0,0
em mua 3 tháng pin trâu hiện_tượng người khác_thường gặp nói_chung anh_em mua,5,3/4/2020,Positive,2,0,0
pin sử_dụng 1 ngày cảm_ứng vân tay nhạy bàn_phím giọng nói hỗ_trợ tiếng việt,3,21/10/2019,Negative,0,0,2
pin 5000 xài lâu sạc 10w khá nhanh màn_hình to hơi rổ camera chụp ok vân tay nhạy realme ui dễ dùng tùy biến mình mua bản 364 khá dư dã chip mạnh chủ_yếu mình dùng bình_thường chơi game ok đa_nhiệm nhẹ ok hơi tiếc realme ko tặng tai_nghe thôi kệ gía rẽ ít dùng loa nghe to,5,20/07/2020,Positive,5,3,0
mua chiều máy ok ko vấn_đề tuy_nhiên máy cấu_hình cao hơn itel 1516 plus mà_lại chậm hơn chắc tiền nào nhà sản_xuất sử_dụng linh_kiện rẻ_tiền giãm giá_thành,3,15/03/2020,Negative,1,1,1
mới mua nhân_viên tư_vấn nhiệt_tình về dịch_vụ tgdd tuyệt còn về máy thất_vọng về bản miui gọi điện tin nhắn sử_dụng google ko miui mất lịch miui sử_dụng lịch google bất_tiện xấu pin trâu sạc nhanh chụp ảnh đẹp quay vidieo slowmoition ảnh màu cực xấu,4,30/05/2020,Positive,2,1,1
ai băn_khoăn về cam xấu call video mờ yên_tâm nhé hiện camera dc fix rõ ban_ngày hình_ảnh sắc nét kém cam,5,31/07/2019,Positive,1,0,0
mình hỏi dòng 7 plus dùng sim ghép đc ko máy dòng androi đg dùng 2 sim mua máy mới sợ ko dùng đc 2 sim,5,10/2/2019,Negative,0,0,0
sản_phẩm quá tuyệt thiết_kế đẹp cấu_hình tốt mượt_mà màu_sắc thời_trang giá ok,5,17/06/2018,Positive,4,0,0
mới mua đỗi sang máy khác đứt cãm ung choi game quá nãnkhi bõ 9tr mua con đt choi game tệ,1,20/06/2019,Negative,0,1,2
mua máy về 5 hôm dùng cảm_nhận nắp lưng đằng mỏng ọp_ẹp mặc_dù nguyên khốiấn nhẹ ngón tay nắp lưng đằng thấy ọp_ẹp rồipin tuy 5000 màn_hình to 65 in cảm_giác kô trâu bằng oppo a3 đợt dùng hd xem phim nhìn mờ hẳn đimáy dùng kô mượt bằng realme c2 mặc_dù giá tiền tương_đương nhaumáy chậm cảm_ứng kô nhậy lắm nhất_là gõ bàn_phím chữ nọ sọ chữ kia,2,23/04/2020,Negative,0,1,5
khá ổn cam trc hơi thườngcam okhơi nhanh hết pinđôi hơi lag đơ màn_hình,3,21/02/2020,Neutral,2,0,2
máy dùng ngonn chơi game muợt pin trâu bảo phee chơi tiết sáng đên 4 giờ chiều mới hết pin nhất lquan hay pubg 1 like,4,9/2/2020,Positive,3,0,0
camera chụp ảnh khôg đẹp chụp xấu hơn máy ss a50 cũ màu hơi nhòe màu_sắc màng hình đẹp lắm thua ss a50 haiiiiii,2,13/03/2020,Negative,0,0,2
mình mua máy về trải nghiệm mình pin sài khá ok chơi game lướt web thả ga hết pin sạc cực nhanh đầy mọi thứ khá ok tuy_nhiên mình thấy vân tay ổn máy mới mua vân tay nhạy 23 lần mới test game thấy khá ok tuy_nhiên về camera ưng_ý lắm chốt tầm giá 7tr khá ok phù_hợp bạn chơi game hơn fan chụp hình,4,13/04/2020,Positive,3,1,2
mua 2 tháng rưỡi đầu pin khá trâu bây_giờ đỡ trâu cấu_hình nhanh k lag chơi game,5,17/02/2020,Neutral,1,0,1
mua vài ngày thất_vọng chơi game khỏi nói nó tệ thứ chịu nổi liên_quân k mượt call of duti mở đồ_họa trung_bình k đc máy thua cả con vivo 85 mình xài,2,21/05/2020,Negative,0,0,2
máy cấu_hình mạnh chơi game tôt ít háo pin câm rât chăc tay rậm 8gb chơi game thoải_mái,5,6/2/2020,Positive,3,0,0
thế_giới di_động bán toàn máy lỗi đổi trả khó_khăn mua redmi 8 lỗi tùm_lum đổi ko đổi,1,17/04/2020,Negative,0,0,2
ko giống trong ảnh mô_tả cảm_biến vân tay ko giống màu máy 1 sao đủ,1,28/01/2019,Negative,0,0,1
quá oke luôn ko hiểu mọi người đồi hỏi quá máy mượt âm_lượng lớn xem youtube hay facebook mình kéo thời_gian 2 ngày tóm quá tốt,5,20/03/2020,Positive,4,0,0
samsung a50s mới 5 ngày thế_giới di_động 5990k máy sài nóng hao pin quá thua samsung a50 128gb,2,2/12/2019,Negative,0,1,2
chụp hình khá đẹp léo sáng dòng máy xem phim màn_hình màu_sắc khá đẹp_mắt hài_lòng,5,9/6/2020,Positive,3,0,0
ngoài bin đt mọi thứ tốt pin hơi dựt nhanh chơi game pubg mượt lắm,4,22/05/2019,Positive,2,0,1
lần đầu_tiên xài hàng xiaominói chung chất_lượng sản_phẩm tuyệt vờikhuyên mọi người mua máy nàymáy xài k hề nóng pin trâumình chơi liên_quan hd vs fps cao 1 trận 3 pin k hề nóng tí nàocon quá rẻ quá tốt,5,8/11/2019,Positive,5,0,0
mua máy xài dất ok nhân_viên tư_vấn nhiệt_tình nói_chung hài_lòng,5,2/7/2020,Positive,2,0,0
mình mới mua vivo y19 về sử_dụng đc 1 ngày mình đánh_giá_như thiết_kế đẹp màu trắng sang_trọng đặc_biệt cấu_hình máy khủng bộ_nhớ 128 gb thoải_mái lưu_trữ lo hết camera chụp hình sile nét đẹp về giá y19 quá rẻ 4990 pin 5000 sạc nhanh thật tuyệt_vời,5,11/12/2019,Positive,6,0,0
mới mua máy 2 ngày máy reset tắt nguồn khởi_động chạy thegioididong hỏi bảo bật update đêm giờ tắt đi chính nhân_viên thegioididong tắt còn đúng rõ chán tôi muốn đến thegioididong đổi máy,1,22/01/2020,Negative,0,0,2
tôi thích nó sạc tốn 30 phút tui mong sản_phẩm mới hơn_nữa,5,27/06/2020,Positive,1,0,0
xứng_đáng đồng_tiền bỏ mua 9s nàypin trâu hơn 10h hiệu_năng ổn mát39 ° c4h chơi game cammera chụp tạm ổn trong tầm giá máy nóng sạc chắc sạc nhanh biết ai lỗi nâng_cấp miui trong hình,5,9/5/2020,Positive,2,2,0
mik ms mua e thấy sài ok mik chơi game nhẹ ko đòi_hỏi mik biết máy mik tụt pin nhanh biết sao,5,31/01/2020,Positive,2,0,1
6 tháng sử_dụng tôi thấy máy mượt tốt camera tương_đối tốt hiệu_năng ổn_định trải nhiệm mượt đánh_giá tôi về realme 5,5,15/05/2020,Positive,3,0,0
sản_phẩm hàng việt nam ko 1 điểm nào xài sạc pin loi chơi game ko lướt web lắc lắm mn ơi ko mua dòng vsmart quá tệ,1,8/5/2020,Negative,0,0,4
làm thế_nào tăng giảm âm_lượng nghe nhạc hoặc nghe fm mog giải_đáp sớm nhất xin cảm_ơn,5,26/03/2019,Negative,0,0,0
máy chạy chậm hay đơ pin yếu tầm giá mua con ngon hơn chán samsung thật,1,29/02/2020,Negative,0,1,3
máy ok nóng máy màng hình hiễn thị tốt mờ khó_chịu lắm,2,20/02/2020,Negative,0,1,2
máy quá mạnh trong phân khúc giá đánh liên_quân max cấu_hình quá mượt giá mình mua đặt trc 11tr490k quá ngon,5,12/6/2020,Positive,2,1,0
máy xài ổn giá tiền đánh_giá 5 sao ủng_hộ sam sung chơi game ok lắm nhe,5,7/4/2020,Positive,3,1,0
sản_phẩm sử_dụng tốt cấu_hình cao chạy ổn_định_chế_độ bảo_hành tốt hài_lòng,5,3/11/2018,Positive,3,0,0
mình thấy chip 865 1 chip xung nhịp 284 trong chip 855 1 chip xung nhịp 294 lận khác_biệt giữa 2 chip tại_sao chip mới hơn xung nhịp thấp hơn nhỉ,5,6/4/2020,Negative,0,0,0
pin quảng_cáo pin trâu nhanh hết cảm_biến vân tay quá tệ dở hơn đời máy cũ xứng_đáng giá tầm trung hơn 9tr,2,14/09/2019,Negative,0,1,3
pin trâu chiến game mượt liên_tục đc khoảng 67h chụp hình khá đẹp tuy k vừa_ý trong tầm giá tốt k chơi game nt chụp ảnh tg nghĩ máy trì đc gần 12h nói_chung hài_lòng sp,5,31/07/2019,Positive,3,0,0
điện_thoại bây_giờ rẻ hé con smart phone đầu_tiên tui dùng 2tr cách 5 năm nó thông_số tạm coi ngang vs con còn thua con xíu 2tr thời bánh_xe_bò ko hiện_tại con thích_hợp làm con sơ cua sài hết pin điện_thoại chính dùng nhắn_tin nghe truyện ma_vvv,5,30/05/2020,Positive,1,0,0
ms mua con note 10 litegiờ sạc k luônk pk la bán máy khách cũ hay mới nữatệ thậtlàn ăn kiểu k pkgiờ đem k pk đổi hay trả k pkbuôn bán k khác lừa đảomáy tệ,1,23/07/2020,Negative,0,0,3
ngoại_hình đẹp nói về cảm_biến vân tay dùng lâu_lâu khớp ok,4,22/03/2020,Positive,1,1,0
màn_hình xem phim khá đẹp nhỏ gọn camera đẹp camera trc hơi mờ tí pin trâu mới mua hôm_qua thấy chơi game lâu_lâu lag tí cập_nhật phần_mềm x k còn khá mượt,5,4/6/2020,Positive,2,2,0
máy dùng mượtchỉ tôi ng hết pin xem phim dùng dc 34 tieg pinmang tiếng pin 4500,2,13/04/2020,Neutral,1,0,1
máy xịn sử_dụng chíp sn855 quá đỉnh màn_hình đẹp chụp ảnh thật chơi game con bao,5,4/3/2020,Positive,4,0,0
nhân_viên tgdd quá lừa hơi đau đấynói máy chơi mượt lắm cuối_cùng hazzz 6g tưởng 2g chán,2,22/07/2020,Negative,0,0,2
sản_phẩm tốt phục_vụ nhiệt_tình_nhân_viên tốt điện_thoại lướt mượt_mà đáng túi_tiền,5,12/4/2020,Positive,4,0,0
tốt ở chỗ loa to rõ ko rè màn_hình dễ nhìn,5,16/03/2019,Positive,2,0,0
e mua oppo a1k e muốn đổi cục sạc ạ sạc lỗi mong nhân_viên tư_vấn thêm ạ cảm_ơn,5,10/1/2020,Negative,0,0,1
tốt chút nào mình mới mua về bốn tháng hư_hỏng bảo_hành còn mất tiền bạn nhớ cân_nhắc mua samsung galaxy a70 đánh_giá sao nào sạc cực nóng máy hỏng_hóc lỗi thừa người dùng,5,19/11/2019,Negative,0,0,2
máy thiết_kế đẹploa to rõchụp hình xoá phông đẹphệ điều_hành ios mượt màtuy nhiên máy dùng nhanh nóngsạc pin tầm khoảng 3 tiếng hơnmình ko chơi gamechủ yếu lướt webzalomessengerfacebook thấy quá ổn em,3,8/9/2019,Positive,4,2,0
vân tay cạnh viện tối_ưu tốt màn_hình nhìn nghiêng thấy nhoè bóng đen camera chụp hình dở thật vỡ điểm_ảnh chụp ban_đêm tệ luôn thời_lượng pin quảng_cáo máy tối_ưu tốt ứng_dụng còn lỗi vặt khác tầm giá thật_sự đòi_hỏi mong bản cập_nhật tới tốt hơn,3,15/04/2020,Negative,0,1,6
máy tốt mới mua sử_dụng tốt pin khoẻmột sp giá tầm tru g thật tuyệt love,5,21/04/2020,Positive,2,1,0
mọi thứ tốt trừ quảng_cáo quá khắc_phục mọi thứ máy ổn mk mới mua máy cảm_nhận,3,31/05/2020,Neutral,1,0,1
sáng mình ghé ttdd ngã 4 âu cơ chị anh bạn khoa ở nhiệt_tình đáng yêu mình xài dt dc 1 ngày pin khủng màn_hình đẹp tràn viên bộ_nhớ hơn 22 gb mượt vỏ dt cực đẹp dc tặng tai_nghe bluetooth 450k kèm ốp lưng nói_chung mình ưng_ý ủng_hộ tgdd thêm,5,4/3/2019,Positive,7,0,0
thiết_kế đẹp cảm_ứng nhạy chụp ảnh đẹp mượt tính_năng nhỏ cực hay test thử game nặng biết thế_nào rung nhẹ nhân_viên nhiệt_tình dễ thuơng,5,2/1/2020,Positive,4,0,0
máy đẹp giá tốt 4 camera ưng tầm giá sản_phẩm dáng mua kết_cấu đep chính_sách bh tốt,5,15/08/2020,Positive,5,0,0
thất_vọng về a12 lắm thấy xài còn thúa a5 sdòng oppo a12hình lỗi hay sao ýxài chân lắm,1,8/7/2020,Negative,0,0,3
tải ảnh fb mờ vỡ hình sao akhay mạng yếu akcho ý_kiến ak,3,21/02/2020,Negative,0,0,1
pin trâu dùng thông_thường khoảng 15h sạc khoảng 120 màn_hình lớn sắc nét bắt sóng mạnh vân tay nhạy nhân_viên phục_vụ nhiệt_tình chu_đáo,5,13/02/2020,Positive,4,0,0
nhạc chuông quá nhỏ mở nhạc nghe đứng máy tắt nguồn mở sài mới ức_chế lắm,1,24/07/2019,Negative,0,0,2
sản_phẩm tốt chơi game hơi lag tí pin trâu sạc hơi lâu 1 tí ko ốp đi kèm,5,17/03/2020,Negative,1,1,2
pin sạc lâu hết nhanh mua đc 3 hôm hỏng sạc chơi game k mượt máy nóng nhanh nói_chung k thích bằng oppo,3,12/10/2019,Negative,0,0,3
sao máy thỉnh_thoảng hiểu sim biết sao mọi thứ còn ổn,3,21/06/2020,Neutral,1,0,1
mới mua đc 20 ngày máy dùng tệ quá wifi kém mất sóng liên_tục chơi game mất kết_nối liên_tục chán,3,1/9/2019,Negative,0,0,2
3g wifi yếu khổi bàngmọi thứ còn okmáy sài dc 2 tháng bác ạ,1,1/3/2020,Neutral,1,0,1
sản_phẩm quá tốt mạng 34g cực khỏe pin cực trâu_bò wifi căng đét chơi game hiện_tượng lang_giật,5,8/3/2020,Positive,4,0,0
mua về dùng thấy đc đến sáng tự_nhiên youtube đơ cảm_ứng k dùng dc out tật nguồn khởi_động ms đc chán lun,1,26/08/2019,Negative,0,0,2
mới mua hôm thứ 7 thấy nhân_viên nhiệt_tình lắm máy xài ổnmượt tiếc pin xài nhanh hết dùng dc trong 1 ngày thôi,5,5/1/2020,Positive,3,0,1
chụp hình đẹp máy nhanh mua đợt giảm_giá cảm_thấy xứng_đáng hơn,5,2/7/2020,Positive,3,0,0
người suy_nghĩ khác nhau cá_nhân mình thấy dòng máy huawei 30 lite tuyệt_vời giá 7 triệu rưỡi còn máy samsung a50 a70 nó đắt về thương_hiệu thui còn dùng máy chán lắm ko bằng huawei,4,22/04/2019,Positive,1,1,0
tôi mua 15220 thấy sợ pin tốt mạng ok tải mail chạy nhanh chụp ảnh ở chế_độ chuyên_nghiệp chấp_nhận gia tốt,5,22/02/2020,Positive,3,1,0
lỗi thẻ sim dùng 4g ko dịch_vụ tự sập nguồn sạc ko pin hơi thất_vọng điện_thoại,1,13/05/2020,Negative,0,0,3
máy lâu_lâu rung bất_chợtcó phần_cứng pin tạm ổn,2,4/5/2020,Negative,0,1,1
chất_lượng sản phảm tuyệt_vời chế_độ bảo_hành tốt nhân_viên phục_vụ chu_đáo tận_tình,5,23/07/2018,Positive,2,0,0
máy sử_dụng mượt chơi game đỉnh nhanh lag chụp hình xóa_phông rât thích,5,30/08/2018,Positive,2,0,0
điện_máy xanh mua hàng người ưa_chuộng sao đmx bán máy_ảnh hay gopro một_số bán về điện_thoại máy_ảnh hoặc gopro mong đmx nhập mặt_hàng máy_ảnh gopro đặc_biệt gopro đc người ưa_chuộng làm youtube hành_trình,5,1/7/2020,Negative,0,0,0
samsung a51 sài mạng chậm_chạp tức 7 sắc cầu vòng lun bluetooth chập_chờn,3,19/01/2020,Negative,0,0,1
máy đẹp pin trâu ram rom cực cao luông trong tầm giá sở_hữu đc ẻm quá nhĩnh hơn sản_phẩm khác nhé xài mới cảm_nhận đc máy ok ntn nhé,5,18/11/2019,Positive,5,1,0
máy chậm nóng bực cả mình pin dùng tí hếtvv,1,2/3/2020,Negative,0,0,2
mới sử sụng 1 ngày thấy pin sụp khá nhanh cảm_biến vân tay loát chậm chơi game bình_thường nhạy lắm bắt sóng yếu điện_thoại khác bắt wifi đầy luôn a51 bắt 2 vạch dùng khá thất_vọng chụp ảnh ins còn lag giật nảnnnn,3,16/08/2020,Negative,0,0,4
mjh mua cánh hai tuần chơi game call of duty chơi ức_chế mjh đổi mới tệ hơn cũ ae nào đg chơi game cân_nhắc_nha,2,23/05/2020,Negative,0,0,2
dùng bức mình dùng nó quang cao tum lum máy dùng nó quang_cáo sáng loạn cảm_ứng biết bên oppo khác phục k ban kiểu làm mất người dùng đánh_giá thấp về oppo,1,7/1/2020,Negative,0,0,3
đt j sắc 4h mọi dc 80bạn đt ko bạn ốp lưngchụp hình cầm xác_chết trôi_sông,4,8/5/2020,Negative,0,0,3
quá thất vọnh về sp mua máy 3 ngày lỗi đủ kiểu vân tay ko sử_dụng nhận_diện khuôn_mặt máy đứng văng ứng_dụng,1,2/6/2020,Negative,0,0,3
sử_dụng 1 ngày tôi cảm_thấy đt khá ok đt thiết_kế đẹp chơi game mượt cam tạm ổn quá ok mức giá quan_trọng đt vn sản_xuất 5 sao,5,3/8/2020,Positive,5,1,0
mình mới mua mày xiaomi redmi note 7 hôm_qua ở tgdd đà lạt nhân_viên nhiệt_tình máy ok trong tầm giá pin hơi tụt thôi chơi game tốt,5,1/6/2019,Positive,3,1,1
mới mua hồi chiều trải nghiệm hết chức_năng máy thấy ok lắm anh nhân_viên ở tgdd nhiệt_tình vui_vẻ,5,15/12/2019,Positive,2,0,0
