index,comment,n_star,date_time,label
90,"Dùng được 3 ngày, mọi trải nghiệm tuyệt vời, pin ổn, màn hình rất tốt, không hề xấu hay rổ.
Duy nhất khoảng chụp ảnh xóa phông vật thể làm chưa tốt, chắc do thiếu camera tele",4,4/11/2019,{SCREEN#Positive};{CAMERA#Negative};{BATTERY#Positive};{GENERAL#Positive};
91,"Điện thoại mọi thứ đều ổn , chỉ có cảm biến vân tay và pin hơi tệ so với giá này !",4,20/11/2019,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Positive};
92,"Ngày đầu mua về là đã bị lỗi... mở mạng bị đơ, 
Dag nt hoặc đang xem Youtube FB lướt nhảy out là ngoài nhiều lần như vậy,, ai cũng nói màng AMOLED đẹp thấy chả có gì là đẹp,  chụp hình thì tệ,, xấu.. nhất là gọi video ,,,, ( thua xa con Oppo F7 nửa) ai mà mua nhu cầu chụp hình thì đừng mua dòng này,,, ,, bin 4015  cũng như bằng 3600 của F7 thôi... chỉ đc cái sax nhanh... và đã đem đi đỗi....",3,1 tuần trước,{SCREEN#Negative};{CAMERA#Negative};{BATTERY#Neutral};{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};
93,Mới mua được hơn 1 tháng màn hình bị lỗi có 1 chấm xanh trên màn hình. Cảm ứng hơi đơ. Loa hơi rè rè. Mình sẽ đến điện máy xanh để bảo hành màn hình.quá buồn cho một cái giá cao mà đổi lại k hài lòng. Cảm thấy hối hận khi mua máy.,1,25/11/2019,{SCREEN#Negative};{FEATURES#Negative};{PRICE#Negative};{GENERAL#Negative};{OTHERS};
94,"Máy bị lỗi kết nối bluetooth đã đổi máy mới nhưng vẫn bị tình trạng kết nối chập chờn 
Chưa bao giờ sài samsung mà lại ko  hài hài lòng như bây giờ",3,17/01/2020,{FEATURES#Negative};{SER&ACC#Negative};
95,Điện thoại khá tốt pin trâu khá mượt bắt wifi cực tốt chỉ là thỉnh thoảng máy bị đơ phải thoát ra vào lại và máy ko cập nhật lên miul 12,4,8/7/2020,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Neutral};{GENERAL#Positive};
96,"Lúc trước nghe bảo điện thoại chơi game nóng, nhưng mua về chiến liên quân 3 4h liên tục thì chỉ thấy ấm không nóng như lời đồn, những thứ khác thì vũng chẳng có gì để nói vì quá ngon rồi",5,4/3/2020,{PERFORMANCE#Neutral};{GENERAL#Positive};
97,"1. Máy nếu không chơi game, lướt web..., ít sử dụng thì giữ Pin cao nhất được khoảng 1 ngày 16 tiếng ( Tính luôn cả lúc ngủ nhé vì khi ngủ thì chẳng động gì tới ) . Không được 2 ngày như mn nói đâu 
2. Nhạc nghe cứ cà giật cà giật rất khó chịu luôn
3. Quay video bị mờ chán 
Còn lại okie 🙆",3,3/12/2019,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Neutral};{GENERAL#Positive};
98,"Nói chung là khá ổn với mức giá đó, có nhược điểm là selfie 8.0 Mà như 5.0 Vậy  k lấy đc nét chuẩn như con a5s",3,14/07/2020,{CAMERA#Negative};{PRICE#Neutral};{GENERAL#Positive};
99,Cam ứng lúc được lúc không pin thì hơi mau hết. Nhưng được cái sac nhanh không biêt mai mốt câp nhật nó hết không nữa,3,14/08/2020,{CAMERA#Negative};{BATTERY#Neutral};{OTHERS};
100,mọi người suy nghĩ kỹ trước khi nên mua thứ nhất là bắt sóng yếu thứ hai là camera lâu lâu bị lỗi chơi game thì bị giật lát ram đa phần là RAM ảo áo không như mọi người nói đâu trước khi mua mọi người nên test tại cửa hàng thế giới Di Động để có chất lượng như mình mong muốn rồi hãy mua,2,18/07/2020,{CAMERA#Negative};{FEATURES#Negative};{PERFORMANCE#Negative};{OTHERS};
101,"pin trâu, xạc nhanh, chiến game ngon, nhưng bắt sóng quá tệ. đang xài bị rớt xuống mạng E, tắt nguồn khởi động lại vẫn vậy",3,2 tuần trước,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};
102,"Chơi game ở mức ổn định nếu cấu hình trung bình, lâu lâu bị lag, pin xài lâu, sạc pin nhanh. Giá 8 triệu như vậy cũng ok",4,20/02/2020,{BATTERY#Positive};{PERFORMANCE#Neutral};{PRICE#Neutral};{GENERAL#Neutral};
103,"sản phẩm thiết kế rất đẹp, giá chính hãng, bảo hành rất tốt, pin dùng cả ngày đi làm mà ko hết, chụp ảnh đẹp tuyệt vời",5,7/9/2018,{CAMERA#Positive};{BATTERY#Positive};{DESIGN#Positive};{PRICE#Neutral};{SER&ACC#Positive};
104,K bk do bản cập nhập bị lỗi hay k mà càng ngày xài thấy càng lag dt ra . Hôm nay nt messenger còn bị lag soạn tin xog mà chữ chưa dk đánh xog nữa . Bỏ sô tiền cao mua sản phẩm này thấy thất vọng quá .,2,1/6/2020,{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};
105,Hai buồn máy ko như ý mua 1 tuần pin ko trâu vân tay thì ko nhạy tuy khóa màn hình mà sơ hở chưa tắt khóa là bị loạn cảm ứng gọi lung tung hết tiền và phiền haizz sai làm khi mua con này. Nhân viên tgdd vui vẻ nhiệt tình chê máy ko chê thái độ phục vụ,1,25/12/2019,{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};{SER&ACC#Positive};
106,Sao em mới mua ma tụt pin nhanh vạy mà sắc pin lại nhanh pin ko trâu j het.  Xài đc 30 thì tụt 10phan trăm pin roi,1,8/2/2020,{BATTERY#Negative};
107,"Loa ngoài lâu lâu bị rè không biết là do phần mềm hay phần cứng vậy, tắt màn hình mở lên lại hết..",3,2/2/2020,{FEATURES#Negative};
108,"Cảm nhận sau khi sử dụng 5 tháng...
Máy ok tốt, pin lâu cấu hình chơi game ổn, có 1 điều camera ko đc tốt.....
Xị hếttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt",5,14/08/2020,{CAMERA#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
109,Mới đầu sd thi ổn . Sau cảm ứng chạm . Giật lác . Treo máy thường xuyên  . Gọi zalo ma cũng bị treo máy .  Nghĩ mà chán,1,18/03/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
110,"Máy đẹp, màn to tràn, mượt, trâu. Nv nhiệt tình, vó quà tặng galaxy, đi ăn lòi mảng họng.
Cho 4 sao vì máy mua cho phụ huynh :))",4,28/12/2019,{SCREEN#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{SER&ACC#Positive};{OTHERS};
111,"Minh dung con note +.lỗi phần chân sac pin,nó tích hợp quá nhiều ứng dụng công năng vì thế thời tiết ẩm ướt là ko sạc được pin.mới mua máy vài hôm sạc pin không vào ra hỏi TTBH ss.nó trả lời lỗi ro người dùng bị dính nước ,tư vấn mình thay cụm chân sạc nếư đồng ý phải thanh toán hơn 1tr.",1,10/4/2020,{DESIGN#Negative};{OTHERS};
112,Note 8 pro trừ cái sài 3g chơi game lag kinh khủng.. còn lại ok hết... pin trâu..,3,27/10/2019,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Neutral};{GENERAL#Positive};
113,Camera trước sau quá kém.48 chấm mà ko bằng 16 chấm của samsung.còn mọi thứ rất tốt.tạm chấp nhận với giá tiền đấy,4,19/07/2019,{CAMERA#Negative};{PRICE#Neutral};{GENERAL#Positive};
114,"Mình dùng được 7 tháng. Đánh giá cũng khá mượt chơi game cũng ok. Nhưng chức năng rung báo cuộc gọi bé nhiều khi đút túi quần k phát hiện ra, đôi khi lỗi cuộc gọi không nghe thấy đầu dây kia nói gì phải khởi động lại. Không tắt được chức năng báo tin nhắn trên zalo ( mình tìm khá nhiều cách mà chưa đk)",2,20/06/2020,{FEATURES#Negative};{PERFORMANCE#Positive};{OTHERS};
115,"Xài một tháng, mượt, sạc nhanh, pin trâu, chụp ảnh tạm ổn, chơi game các kiểu kg nóng nhé.Tóm lại vô đối trong tầm giá.",5,29/11/2019,{CAMERA#Neutral};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
116,"Cammera chụp nên để tỷ lệ 1.1 hoặc 3.4  thì ra bức ảnh khá ok
Cấu hình chạy ổn mượt nhưng chơi game hơi nóng máy",5,29/10/2019,{CAMERA#Neutral};{PERFORMANCE#Neutral};
117,"Giờ mấy biết những ai đang xài những con máy vismart hay realme mà wifi yếu là do tắt dịch vụ vị trí nhé ,bật lên là max mạnh",5,5/5/2020,{FEATURES#Neutral};{SER&ACC#Neutral};{OTHERS};
118,Máy dùng rất tốt ổn định... Ko lỗi chơi game rất mượt mà ổn định không nóng máy .... Nói chung ai chơi game nên mua máy này. Camera thì cũng rất ok .. Pin trâu sạc nhanh . Nhân viên bán nhiệt tình,5,15/07/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
119,Mình mua con A9 dùng được 10tháng rồi nói chung là OK chưa thấy có lỗi gì vì mình ít chơi game,4,28/07/2020,{GENERAL#Positive};{OTHERS};
120,"Mình mua rồi. Thật sự là mượt lắm. Camera đẹp, có cả góc rộng. Mình mua bản màu xanh, đối vs con chip exynos 9611 của nhà samsung vậy là ổn rồi, pin 4000 mAh mà mình xài xuyên suốt gần 2 ngày",5,23/03/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Neutral};{OTHERS};
121,Về cấu hình thì quá tốt với tầm giá này..nhưng điểm trừ ở đây là kiểu dáng kém mạnh mẽ...nếu apple làm gốc cạnh như iphone 5 se thì quá đẹp rồi..hơi tiếc..,4,8/7/2020,{PERFORMANCE#Positive};{DESIGN#Negative};{PRICE#Neutral};{OTHERS};
122,mới mua hồi tối mình cảm thấy  sản phẩm mà hình đẹp game mượt pin ok.. có điều bắt song 4g hơi kém dù mình đang ở tp,5,5/8/2020,{SCREEN#Positive};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};
123,"Pin rất tệ luôn, không xài gì, kiểm tra k có ứng dụng ngầm. Tới chiều còn có 20%. Uổng phí khi mua. Nhân viên tư vấn nói xài lâu lắm, nên xem lại cách tư vấn cho ng mua hàng  đừng nói dối để bán được hàng mà j nghỉ đến quyền lợi ng tiêu dùng",1,2/11/2019,{BATTERY#Negative};{GENERAL#Negative};{SER&ACC#Negative};
124,Máy ngon xài ok so tầm gia thì quá ok ngon hơn samsung nhiều chạy mượt chụp xóa phông ok với lại ưng ý nhất là sạc nhanh 30p lên 70% đi xa cần sạc gấp xài con này quá chuẩn siêu tiết kiệm pin. Rất thích 5*,5,3 tuần trước,{CAMERA#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
125,Máy mọi thứ đều tốt đáng tiền.. Nhưng lưu ý anh em dùng nên thay cục sạc nhẹ hơn để đỡ nóng máy trai pin nhé. Chứ sạc nhanh 30w nóng lắm hãng nào cũng vậy cả.,5,22/05/2020,{GENERAL#Positive};{SER&ACC#Neutral};
126,Máy tốt nhưng mở khóa khuôn mặt hơi lâu phải đợi khoảng Mấy giây. chơi liên quân cũng được dung lượng pin 4030 mAh cũng được 1 ngày  ko qua được ngày thứ hai camera cũng tạm được,4,16/09/2019,{CAMERA#Neutral};{FEATURES#Negative};{BATTERY#Neutral};{PERFORMANCE#Neutral};
127,Lúc trước tui mua ở thế giới di động tới 1tr4 mà sao giờ rẽ thế.tui mua về thì máy yếu quá muốn đập thật .pin cùi quá,2,21/05/2020,{BATTERY#Negative};{PERFORMANCE#Negative};{PRICE#Negative};
128,"Máy xài thì khỏi chê nhưng cảm ứng vân tay không nhạy , có khi bấm mấy lần mới được",4,14/09/2019,{FEATURES#Negative};{GENERAL#Positive};
129,Rất tệ. Bỏ ra gần 10 triệu để nhận màn hình lỗi cảm ứng đa điểm khi chơi liên quân. Quá tệ quá tệ. Rất ức chế,1,7/5/2019,{FEATURES#Negative};{PRICE#Neutral};{GENERAL#Negative};
130,Thật sự máy rất mượt và mạnh. Camera rất đẹp và nét. Màn hình hiển thị đẹp. Pin thì ko trâu lắm,5,4/5/2019,{SCREEN#Positive};{CAMERA#Positive};{BATTERY#Negative};{PERFORMANCE#Positive};
131,"Sản phẩm mới,thiết kế đẹp mắt. Pin bao trâu,mực dù k có sạc nhanh nhưng vô pin cũng mau 😍",5,22/05/2020,{BATTERY#Positive};{DESIGN#Positive};
132,Vừa mua có test mấy game nặng thấy cũng ok. Nhưng cảm biến vân tay k đc nhạy cho lắm,5,22/06/2019,{FEATURES#Negative};{PERFORMANCE#Neutral};
133,Máy xài khá ok nhưng bắt wifi quá tệ kh dùng được quá lag vân tay quá tệ nhưng nhận diện khuôn mặt thì ok chỉ là kh hài lòng về bắt sóng wifi,2,10/8/2019,{FEATURES#Neutral};{GENERAL#Positive};
134,Tuyệt vời. Vsmart joy 3 pin trâu kinh khủng khiếp. Thiết kế màn hình 6.t inch đẹp,5,19/02/2020,{SCREEN#Positive};{BATTERY#Positive};{GENERAL#Positive};
135,Pin trâu. Game mượt. Cấu hình ổn. Hiệu năng tuyệt vời. Camera đủ chức năng. Khá ổn trong tầm giá. Nên mua Vivo hơn Oppo Realme cùng phân khúc.,5,8/8/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
136,"Mình mua ở TGDD đc vài ngày nhân viên tư vấn nhiệt tình chu đáo.
Còn máy dùng thì pin hơi tụt nhanh một chút nhưng dùng vẫn tạm chấp nhận đc.
Còn lại mọi thứ thấy ok",4,24/06/2019,{BATTERY#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
137,Sefie màu da vàng khè. Nút ứng dụng mờ ko sắc nét. So với tầm giá này thì thất vọng quá. Mới mua hom qua mà thực sự muốn đổi ko biết sao đây ?,3,2/10/2019,{SCREEN#Negative};{CAMERA#Negative};{PRICE#Neutral};{GENERAL#Negative};{OTHERS};
138,"máy rất tiện lợi cho người lớn tuổi , đã mua cho ông nội 1 chiếc , máy này nếu được trang bị thêm viên lớn là tuyệt vời",5,11/9/2019,{BATTERY#Neutral};{OTHERS};
139,"Máy sài mượt, chụp đêm ảnh thu sáng rất tốt. Tiếc là có điều kiện hốt em s20 ultra thì ngon nữa",5,7/3/2020,{CAMERA#Positive};{PERFORMANCE#Positive};{OTHERS};
140,Máy bắt mạng kém quá đôi lúc chơi game bị đơ bực mình thất bỏ gần 5tr ra mua con máy này quá thất vọng,1,16/07/2020,{FEATURES#Negative};{PRICE#Neutral};{GENERAL#Negative};
141,Mới mua 7 ngày sạc 3 lần 8 tiếng với 1 lần sạc thường. Ko chơi game chỉ lên mạng đọc tin tức mà pin còn 98%. Nạn rồi ghê,4,3/4/2020,{BATTERY#Negative};
142,"Mới mua được 5 ngày, mọi thứ tạm ổn. Nhưng quá thất vọng về pin. Mag tiếng dung lượng pin 5000 mà xài hụt pin hơn cả Oppo f11 4000mah. Để yên qua 1 ngày  10t k đụng vô, k bật bất kỳ ứng dụng hay chương trình nào nhưng vẫn bị tụt hơn 10%, vậy là tại sao đây",3,6/8/2020,{BATTERY#Negative};{GENERAL#Neutral};{OTHERS};
143,"Nhận máy m7. Hôm nay đc 5 hôm thì máy lỗi đen màn. Gọi vẫn rung, nhấn vẫn rung, làm gì cũng k sáng màn. Lần đầu m tự khởi động lại, lần 2  gọi tổng đài thì bảo retore lại cài đặt gốc, lần 3 gọi tổng đài bảo mang ra quán thì nhân viên vọc tí rồi cũng khởi động lại bảo máy bt và k cho đổi. Mình tin tưởng tgdd nên hay mua hàng ở đây. Nghĩ bh các kiểu tốt. Ai dè lần này thất vọng vô cùng.",1,13/04/2020,{PERFORMANCE#Negative};{SER&ACC#Negative};{OTHERS};
144,Máy mua để sử dụng bình thường thì được còn ai mua chiến game thì đừng mua. Chơi pubg dùng gyroscop nó bị chậm khoảng 0.5 giây. Ghìm tay thì giật từng phát k có độ ổn định. Mới mua xong về bán lại mất 20% giá trị so với ban đầu. Đừng ai mua chơi Game. Game chọn mua dòng Xiaomi chất nhất,3,18/04/2020,{PERFORMANCE#Negative};{OTHERS};
145,"dùng máy rất tốt, hệ điều hành mượt mà. camera đẹp chụp rất tốt, pin khỏe 1 ngày dùng mới cần sac",5,16/08/2018,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
146,"Mọi thứ ổn làm rất tốt,chỉ mỗi chơi pubg ngắm kéo mãi đéo chịu đi, loạn cmn cảm ứng. Chán.",2,24/05/2019,{FEATURES#Negative};{GENERAL#Positive};
147,"thấy các bác chê quá...chứ e sài thấy rất ổn pin trâu sài cã ngày vivu, wifi 3g ổn cã, có cái nhận diện khuôn mặt hơi chậm vân tay củng k nhạy lắm ngoài ra thấy tất cã đều ổn trong tầm tiền bỏ ra",5,10/7/2020,{FEATURES#Neutral};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};
148,"Vsmart active 3 rất ổn , giá cả tốt, chúc tập đoàn vingroup ngày càng vương cao, sản xuất nhiều sản phẩm thông minh hơn nữa.",5,24/02/2020,{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
149,Sản phẩm ngon lành trong tầm giá...mua cho phụ huynh dùng rất thích...máy nhanh...pin trâu...sóng điện thoại tốt,5,17/02/2020,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
150,"Mua máy dc 4 hôm r tất  đều ổn chiến game tốt PUBG , liên quân bản cập nhật mới chơi vẫn rất tốt . Pin ổn có thể xài đc cả ngày  . Tuy nhiên chiến game tốt mà FACEBOOK lướt có tý đã có dấu hiệu hơi khựng lại đi kéo trang lên xuống còn các ứng dụng khác đều tốt  có vẽ FACEBOOK vẫn chưa dc tối ưu kĩ hay s ấy",4,18/07/2019,{BATTERY#Positive};{PERFORMANCE#Neutral};{GENERAL#Positive};{OTHERS};
151,"Mới mua hồi sáng về dùng đc một lúc màn hình bị đơ , lag, pin tụt nhanh khoảng 5p cho 1% pin khi k sử dụng bất kì ứng dụng nào trong khi đó mk để ở chế độ tiết kiệm pin , được trang bị sạc nhanh nhưng sạc vẫn chậm hơn 2 tiếng cho một lần sạc đầy từ 20% - 100%, mic lúc thì nói ngk nghe đc lúc thì k 😠",1,3 ngày trước,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};
